60512;53847 53832 51400 52892 53837
54513;47851 53919 53903
60513;53873 53857 50842
54514;49699 53883 53909
60514;53863 53837 52690
54515;53919 48620 53883 53906
60515;53873 53860 51611 53837
54516;53915 53921 53919 53835 48113 49736
60516;53873 53835 52727 53869 53875 51104
54517;53913 53919 48701 53922
60517;53873 53876 51692 53867
54518;53927 47914 53890
60518;53881 53844 50905
54519;53919 50004 53920 53898 47979
60519;53873 53852 52995 53874 50970
54520;48334 53889 53901 53883
60520;53843 53855 51325 53837
54526;53927 47856 53835 48690 53832 53904 53900 53922
60526;53881 51681 53876 53835 53854 53832 50847 53858
54527;53927 53904 48690 53832
60527;53881 51681 53858 53832
54528;53994 53832 54005 53834 53995
60528;53949 53948 53832 53959 53834
54529;53890 53919 53832 49557 53895
60529;53873 53832 53844 53849 52548
54530;53926 53910 53832
60530;53880 53864 53832
54556;53900 53904 53912 53832
60556;53866 53854 53858 53832
54557;54001 53832 54019 54014 53990
60557;53944 53832 53968 53973 53955
54558;53982 54004
60558;53958 53936
54559;54019 53834 53979 53974 53977 53992
60559;53946 53973 53834 53933 53931 53928
54560;54004 53832 54019 54005 53834 54011 53990 53996
60560;53944 53958 53832 53973 53959 53834 53950 53965
58879;53910
64879;53864
54562;53835 53832 54019 53834 53998 54014 53988 53996
60562;53835 53832 53968 53973 53952 53942 53834 53950
54563;53895 53927 53888
60563;53849 53881 53842
54564;53835 53832 54019 54012 53996
60564;53966 53835 53832 53973 53950
54310;48426 53919 53892
60565;53873 53846 51417
54566;53901 49260 49876 53900 53920
60566;52867 53854 53855 53874 52251
54567;53927 48869 53924 49876 53920
60567;53881 52867 53878 11912 53874
54568;53890 53891 48676
60568;53844 51667 53845
54569;53919 53882 49500 53909
60569;53873 52491 53836 53863
54570;53886 49504 53898
60570;53852 52495 53840
54571;53884 48598 53890
60571;51589 53844 53838
54572;53993 53832 54019 53978 54011 54012
60572;53966 53932 53832 53973 53947 53965
54573;53888 53919 53901 48365
60573;53873 53842 53855 51356
54664;53927 53912 53832 49124 49557 53910
60664;53881 53866 53832 52115 52548 53864
54665;53911 53927 53924 53887
60665;53881 53865 53878 53841
54666;54004 53994 53832 54019 53975 54003 54017 53976
60666;53930 53948 53958 53832 53971 53973 53957 53929
54667;49916 53921 53835 53900 49019 53922
60667;53876 53854 53835 52907 53875 52010
54668;49916 53832 53883 53885 53887
60668;53839 53841 53832 52907 53837
54669;53900 48346 53926
60669;53880 53854 51337
54670;53890 53901 53833 53884 48127
60670;53844 53833 53855 51118 53838
54139;47853 53921 53922
60671;50844 53875 53876
54672;53927 48869 53832 53900 47857 53922 53910
60672;53881 53876 53854 53832 11912 11826 53864
54739;53927 48048 53882 48485 53922
60739;53876 53881 53836 51476 51039
54740;54004 53993 53832 54019 53978
60740;53932 53958 53832 53973 53947
54741;54011 53976 53980 53834
60741;53965 53834 53934 53930
54742;53927 49187 53832 53892 53883
60742;53881 53832 52178 53846 53837
54743;49801 53894 53919 53903 49616 53883
60743;53873 52792 53857 52607 53837 53848
54744;53890 53903 53925
60744;53857 53844 53879
54745;53927 53887 53909 53914 47945 53910 47948
60745;11846 53881 53841 53863 11845 53868 53864
54746;50006 53900 53914 47943 53883
60746;53854 52997 50934 53868 53837
54747;53927 53832 53904 49148 53896 48912
60747;53881 51903 53832 52139 53850 53858
54748;53927 53923 53832 53891 48984 53900 53908 49836 48912 53885
60748;53881 53839 53854 51903 51975 53832 52827 53845 53877 53862
54749;53921 53882 53833
60749;53875 53836 53833
54750;53832 53883 53922 48019 49086
60750;53876 53832 51010 52077 53837
54751;53927 53886 53832 49904 53900 49214 53910
60751;53881 52205 53854 53832 53864 52895 53840
54752;53927 53886 53832 49904 49176 53900 53910
60752;52167 53881 53854 53832 53864 52895 53840
55223;53927 53919 53894 47907 48500
61223;53873 53881 51491 50898 53848
55738;53908 53883 53919
61738;53873 53862 53837
55887;48026 53886 53919
61887;53873 51017 53840
56095;48401 53919 53894
62095;51392 53848 53873
56534;48614 53886 53900 53888 48644 53922
62534;53876 53854 51605 53842 53840 51635
56787;53832 48620 53906 49876 53883 53920
62787;52867 53832 51611 53874 53860 53837
56788;53902 53890 49714
62788;53844 53856 52705
56789;53919 49521 53912 53920
62789;53873 53866 53874 11934
56790;53890 53832 53906 49214 53885
62790;52205 53839 53832 53844 53860
56791;48409 48809 53904 53889 53900
62791;53854 51400 51800 53858 53843
56792;48809 53901 53835 53889 53922 49428
62792;53876 53835 53855 51800 52419 53843
56793;48809 53901 53832 53889 53891 53888
62793;53832 53855 53845 51800 53842 53843
56794;48809 53889 48223 53920 53922
62794;53876 51214 51800 53874 53843
56795;53918 48409 48434 53904 53900
62795;53872 53854 51400 51425 53858
56796;53918 48434 53832 49100 53900 53883
62796;53872 52091 53854 53832 51425 53837
56797;53918 53901 48434 53835 53900 53922 49428
62797;53872 53876 53835 53854 53855 51425 52419
56798;53919 53901 53893 53904 48293 49347
62798;53873 52338 53847 51284 53855 53858
56946;53900 53892 47896 53884 53922 47897
62946;53876 53854 53846 53838 50888 50887
56800;53891
62800;53845
57878;49204 53913 53909
63878;52195 53867 53863
57949;53882 49729 53912
63949;52720 53836 53866
58674;53886 53914 48089 53910 48053
64674;51044 53868 53864 53840 51080
58825;48536 53898 53889
64825;51527 53852 53843
59073;53919 53832 53893 53833 53884 49708 49737
65073;53873 52699 52728 53832 53847 53833 53838
59138;53884 47933 53883 53887
65138;53838 50924 53841 53837
58026;53883 49477 53909
65339;53863 53837 52468
54124;53923 53903 53912 47847
60124;50838 53866 53857 53877
54125;53884 53904 53903 47848
60125;50839 53857 53858 53838
54466;53927 53892 49798
60466;53846 53881 52789
55150;53927 48133 53920
61150;53881 51124 53874
54128;53898 53910
60128;53852 53864
54129;53918 53919 53923 53832 53902 53900 47983 48464 47858
60129;53872 50849 53873 53854 53832 11855 51455 53877 53856
54130;53882 53898
60130;53852 53836
54131;48109 53885 53920
60131;53874 53839 51100
54132;53918 47854 53900 53883 47858
60132;53872 50849 53854 50845 53837
54600;53911 53886 53832
60600;53865 53840 53832
54134;53921 53910 53833
60134;53875 53864 53833
54135;47928 53926 53832 53920
60135;53874 53880 50919 53832
54136;53882 53894 53832 53906
60136;53860 53836 53848 53832
54137;53910
60137;53864
54138;53917 53912 53895
60138;53849 53866 53871
54140;48533 53895
60140;53849 11899
54141;53883 53909 53887
60141;53837 53841 53863
54896;53882 53901 49260
60896;53836 53855 52251
60075;53907 50257 53901
66075;53248 53855 53861
54143;53919 53921 53903 47847 53884 47858
60143;53873 50849 53875 50838 53857 53838
54144;53918 53921 53923 53832 53924 53900 48464 47858
60144;53872 50849 53854 53878 53832 51455 53877 53875
54145;47853 53903 53887
60145;50844 53857 53841
54146;53898 53912 53832
60146;53866 53852 53832
58426;53901 53889 48814 53884 53922
64426;53876 51805 53855 53838 53843
54148;47949 53902 53920
60148;50940 53874 53856
54149;53986 53999 53834 53832
60149;53940 53953 53834 53832
54150;53923 48869 53912 47847 53925
60150;53866 11912 53877 50838 53879
54151;53921 53917 53912 53832 48606 48437 53884
60151;53866 53832 53838 53871 51597 51428 53875
54152;53892 49162 53883 53906
60152;53846 53860 52153 53837
56863;53927 53894 53832 47909 49876 53920
62863;53881 52867 53832 50900 53874 53848
54154;48303 53927 49876 53920 53895
60154;53881 52867 51294 53874 53849
54155;53919 53901 53902 47957 53887
60155;53873 53841 53855 50948 53856
54156;53886 49504 53898 53906
60156;53852 53860 52495 53840
59529;53835 53832 53900 47896 53922
65529;53876 53854 53835 53832 50887
54158;53974 54004 53832
60158;53958 53928 53832
54644;49596 53882 53901
60644;53836 53855 52587
54160;47857 53901 53921
60160;53875 53855 11826
54161;53899 49597 53922 53906
60161;53876 52588 53860 53853
54162;53927 49593 53832 48017 53883 53922
60162;53881 53876 53832 52584 51008 53837
54163;53919 47852 53883 53907 47858
60163;53873 50849 50843 53861 53837
54164;53915 53900 53922 49325
60164;53876 52316 53854 53869
54165;47856 53912 53909 53883 47858
60165;50849 53866 53863 50847 53837
54166;53927 48456 53832 48155 53893 53910
60166;53881 53832 53847 51447 53864 51146
54167;53927 53886 53832 49557 49974 53910
60167;53881 52965 53832 52548 53864 53840
54168;53918 48007 53923 53912 53832 53900 48464 47858
60168;53872 50849 53866 53854 53832 51455 53877 50998
54169;53918 53927 53923 53832 48133 53900 53920 48464 47858
60169;53872 50849 53881 51124 53854 53832 51455 53877 53874
54170;53903 47859 53920
60170;53857 53874 50850
56184;53918 48961
62184;53872 51952
54172;53832 53906 53896 53884 49428
60172;53832 52419 53838 53850 53860
54814;48933 53887 53927
60814;53881 51924 53841
54174;49974 53886 53832 53927
60174;53881 53840 52965 53832
54175;53927 49429 53886 53832 53910
60175;53881 53832 52420 53864 53840
54176;53926 53903 53833 47849
60176;53880 53857 50840 53833
54177;49002 53923 53906
60177;53860 53877 51993
54178;53903 47907 53906 53926 53883
60178;53880 53857 53860 53837 50898
54179;53911 53898
60179;53852 53865
54180;48769 53910 53912 53909
60180;53866 53863 53864 51760
54181;53927 53835 49557 53900 48186 53922 53910
60181;51177 53881 53876 53835 53854 52548 53864
54182;53900 53910
60182;53864 53854
54183;53900 53882 48660
60183;51651 53836 53854
54184;53918 53894 53903 53923 53832 47859 53900 48464 47858
60184;53872 50849 53854 53832 51455 53877 53857 50850 53848
56171;53901 53903 53832 53922 53885 47858 49068
62171;50849 53876 53839 53832 52059 53855 53857
54186;53902 53907 53891 48884
60186;53856 51875 53861 53845
58019;53927 53921 53924 49557 53910 47858
64019;50849 53881 53878 53875 52548 53864
54188;53918 53901 53917 53923 53832 53900 48464 48053 47858
60188;53872 50849 53854 53832 51044 53855 51455 53871 53877
54189;53919 53886 53832 48115 53882 48430
60189;51421 53873 53832 53836 51106 53840
54190;53894 53903 53906
60190;53857 53860 53848
54191;53892 53920 49984
60191;53846 53874 52975
54658;48242 53899 53912 53906
60658;53866 53860 51233 53853
54193;53882 53901 48243 53906
60193;53860 51234 53836 53855
54197;53921 49056 53901 53883
60197;53875 53837 53855 52047
54195;53917 53833 53912
60195;53866 53833 53871
54196;53919 49056 53883 53921
60196;53873 53875 53837 52047
54198;53927 53832 53893 53904 48127 49834
60198;53881 53832 53847 52825 51118 53858
54199;48470 53901 53924
60199;51461 53855 53878
54200;53927 49547 53832 48043 53883 53922
60200;53876 53881 51034 53832 52538 53837
54201;53919 53882 53883 49726
60201;53873 52717 53836 53837
54202;53921 53832 53912 53888
60202;53875 53866 53842 53832
54203;48833 53899 53910
60203;53864 51824 53853
57172;53902 53890 53919 53832
63172;53873 53844 53856 53832
54205;53919 49759 53887
60205;53873 52750 53841
54206;49070 53903 53901 53906
60206;53860 53857 52061 53855
54207;48911 53900 53903 53883
60207;51902 53857 53854 53837
54208;53902 53894 48001
60208;53848 50992 53856
54209;53890 49597 53922 53906
60209;52588 53844 53860 53876
54210;53890 53892 48155
60210;53846 53844 51146
54211;48478 53893 53926
60211;53880 51469 53847
54212;53896 53891 49834 48984
60212;53850 52825 53845 51975
54213;48163 53903 53887
60213;53857 51154 53841
54214;53919 53882 49196 53903
60214;53873 52187 53836 53857
54215;53919 53882 53903 49480
60215;53873 52471 53857 53836
54216;48302 53908 53904
60216;53862 51293 53858
54217;53919 53886 48688 53906
60217;53873 51679 53860 53840
54218;53907 53919 49491 53885
60218;53873 53839 52482 53861
54219;49536 53886 53906
60219;53860 52527 53840
54220;53919 53882 49945 53883 53884
60220;53873 53836 52936 53838 53837
54221;53894 53903 47907 53906 53926
60221;53880 50898 53857 53860 53848
54222;53987 53832 53834 53998 53996
60222;53832 53952 53941 53834 53950
54223;47862 53919 53904 53906
60223;11831 53860 53858 53873
54224;49797 53919 53889 53906
60224;53873 52788 53860 53843
54225;48497 53900 53917 53909
60225;51488 53854 53871 53863
54226;53911 53900
60226;53865 53854
54227;53900 53912 53832
60227;53866 53854 53832
54228;53927 49187 53832 53906 53892 53883
60228;53881 53832 52178 53846 53860 53837
54229;53899 53920 49616 53906
60229;53874 52607 53860 53853
54230;53884 53919 53883 48175
60230;53873 11873 53837 53838
54231;53919 47959 53909
60231;53873 53863 50950
54232;48456 53910 53832 49325
60232;51447 53864 52316 53832
54233;53919 53917 53909 49651
60233;53873 52642 53871 53863
54234;47855 53914 53883 53910 47858
60234;50849 50846 53868 53864 53837
54235;53890 48790 53903
60235;51781 53857 53844
54236;53903 47848 53904 53883 47858
60236;50849 53857 50839 53837 53858
54779;53917 48558 53903
60779;53857 51549 53871
54238;47899 53882 53885
60238;53839 53836 50890
54239;53927 53919 53893 49521 48109
60239;53873 53881 51100 53847 11934
54240;53927 48420 53835 53832 48150 53922 53895
60240;53881 53876 53835 53832 51411 53849 51141
54254;53918 53927 47850
60254;50841 53881 53872
54242;48275 53919 53912 53909
60242;53873 53866 51266 53863
54243;53890 48155 53892 47963 53887
60243;50954 53841 53844 53846 51146
54244;53919 53901 53832 48192 53883 53884 47958
60244;53873 53832 51183 50949 53855 53838 53837
54245;53927 53835 53832 49167 53900 49975 53920 53896
60245;53881 53835 53854 53832 53874 52966 53850 52158
54246;49167 53919 53918 53903
60246;53873 53872 53857 52158
54247;53918 53919 53889 49169
60247;53873 53872 52160 53843
54248;53923 53901 49164
60248;52155 53855 53877
54249;53927 49065 53917 53903 49590 53922
60249;53876 53881 52056 53871 52581 53857
54250;53919 53832 49549 53902 53883 53907 53922
60250;53873 53876 53832 53861 52540 53837 53856
54251;48728 53912 53906
60251;53866 51719 53860
54252;53902 53883 53832 48844
60252;53856 53837 51835 53832
54253;53924 47848
60253;50839 53878
54255;53921 53886 47854
60255;53875 50845 53840
54256;49140 53903 53883
60256;53857 52131 53837
54257;53890 53894 47913 53906
60257;50904 53844 53860 53848
54258;53913 53927 53912 53924 53900 48070 49082
60258;53881 53866 53867 53854 53878 51061 52073
55509;53884 48880
61509;53838 51871
54260;53919 53894 53912 48205 48017
60260;53873 53866 51196 51008 53848
54261;53891 53833 53903 47854
60261;53857 50845 53833 53845
54262;48644 53900 53886 53888
60262;53842 53854 53840 51635
54263;47886 53893 53927
60263;53881 50877 53847
54264;53918 53833 53883 47850 47858
60264;50841 50849 53872 53833 53837
54265;48740 53900 53883
60265;51731 53854 53837
54266;47856 53835 53832 53900 53922
60266;53876 53854 53835 53832 50847
54267;49576 53919 53906
60267;53873 53860 52567
54268;53889 53906 53902 48486 53898
60268;53856 51477 53852 53860 53843
54269;53914 49555 53906
60269;53860 52546 53868
54270;48440 53920 53906
